velocity_1min,velocity_5min,velocity_60min,velocity_1440min,ip_novelty,device_novelty,geo_novelty,impossible_travel,travel_speed_kmh,device_consistency_score,user_agent_consistency,sparse_history,label
1.0,3.0,10.0,14.0,1.0,0.0,1.0,1.0,1257.0,0.86756444,0.8664873,0.0,1.0
0.0,2.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.8413232,0.94062763,0.0,0.0
0.0,3.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.93716806,0.9247785,0.0,0.0
1.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.8446254,0.86355364,0.0,0.0
0.0,2.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.9552074,0.93927073,0.0,0.0
1.0,2.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.86628926,0.9860601,0.0,0.0
1.0,1.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.84225875,0.86097085,0.0,0.0
14.0,19.0,84.0,179.0,1.0,0.0,1.0,0.0,0.0,0.2782652,0.2023723,0.0,1.0
1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.89327073,0.902222,0.0,0.0
15.0,29.0,90.0,171.0,1.0,0.0,0.0,0.0,0.0,0.1478462,0.17367278,0.0,1.0
2.0,0.0,7.0,25.0,1.0,0.0,1.0,1.0,2054.0,0.904509,0.8839486,0.0,1.0
1.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.9255872,0.89307106,0.0,0.0
0.0,1.0,3.0,25.0,1.0,0.0,1.0,1.0,2757.0,0.7819695,0.80114913,0.0,1.0
0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.81376964,0.9261049,0.0,0.0
1.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.9149966,0.9729678,0.0,0.0
0.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9694084,0.96016663,0.0,0.0
0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.90377694,0.9606939,0.0,0.0
0.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9306083,0.9495551,0.0,0.0
1.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.91205853,0.9786763,0.0,0.0
1.0,1.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,0.48841998,0.37244204,1.0,1.0
1.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.8667837,0.9034023,0.0,0.0
0.0,3.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.91937965,0.9045944,0.0,0.0
0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.9065452,0.9324184,0.0,0.0
0.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9402089,0.86678296,0.0,0.0
1.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.8157135,0.91033715,0.0,0.0
1.0,3.0,8.0,10.0,0.0,0.0,1.0,0.0,0.0,0.51472735,0.8583666,0.0,0.0
1.0,7.0,15.0,18.0,1.0,0.0,1.0,0.0,0.0,0.86684465,0.7214541,1.0,1.0
1.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.91561884,0.8747841,0.0,0.0
0.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.9158389,0.94552743,0.0,0.0
0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,2.0,5.0,19.0,1.0,0.0,1.0,1.0,4168.0,0.8690778,0.95710474,0.0,1.0
0.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.9568273,0.9807621,0.0,0.0
1.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.89979315,0.9319285,0.0,0.0
14.0,24.0,80.0,91.0,1.0,0.0,0.0,0.0,0.0,0.17843539,0.27883464,0.0,1.0
1.0,2.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.9170992,0.9045807,0.0,0.0
1.0,3.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.8796709,0.8867718,0.0,0.0
0.0,0.0,3.0,4.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
2.0,4.0,15.0,8.0,1.0,1.0,0.0,0.0,0.0,0.8409377,0.3338569,1.0,1.0
1.0,8.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,0.3773223,0.68176407,0.0,1.0
15.0,19.0,41.0,110.0,1.0,1.0,1.0,0.0,0.0,0.22177197,0.20993342,0.0,1.0
1.0,2.0,3.0,13.0,0.0,0.0,1.0,0.0,0.0,0.7757181,0.38487658,1.0,1.0
14.0,31.0,83.0,196.0,1.0,1.0,1.0,0.0,0.0,0.25757053,0.21043733,0.0,1.0
0.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.8711339,0.8711874,0.0,0.0
1.0,1.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.9361677,0.9179579,0.0,0.0
0.0,0.0,9.0,15.0,1.0,0.0,1.0,1.0,4492.0,0.8476095,0.75867325,0.0,1.0
12.0,22.0,39.0,52.0,1.0,1.0,0.0,0.0,0.0,0.06831518,0.103288576,0.0,1.0
2.0,4.0,8.0,8.0,1.0,0.0,1.0,1.0,3425.0,0.8086264,0.7943596,0.0,1.0
1.0,0.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.83572364,0.8765394,0.0,0.0
1.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.97450083,0.8902458,0.0,0.0
3.0,5.0,5.0,16.0,0.0,0.0,1.0,0.0,0.0,0.43551564,0.3224711,1.0,1.0
7.0,16.0,95.0,60.0,1.0,0.0,0.0,0.0,0.0,0.09158534,0.28061172,0.0,1.0
1.0,2.0,2.0,3.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
13.0,24.0,84.0,80.0,1.0,0.0,0.0,0.0,0.0,0.07647133,0.13084196,0.0,1.0
1.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.8732233,0.86933255,0.0,0.0
2.0,3.0,14.0,19.0,0.0,1.0,1.0,0.0,0.0,0.4800878,0.4599606,1.0,1.0
0.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.8636555,0.92024744,0.0,0.0
14.0,13.0,95.0,95.0,1.0,1.0,0.0,0.0,0.0,0.21684931,0.25545228,0.0,1.0
0.0,5.0,2.0,21.0,1.0,0.0,1.0,1.0,2274.0,0.78348434,0.92378086,0.0,1.0
8.0,33.0,90.0,181.0,1.0,1.0,1.0,0.0,0.0,0.20752524,0.11984829,0.0,1.0
1.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.9511817,0.853043,0.0,0.0
1.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.8081466,0.90827525,0.0,0.0
8.0,36.0,40.0,89.0,1.0,0.0,1.0,0.0,0.0,0.052460883,0.051104758,0.0,1.0
0.0,5.0,2.0,22.0,1.0,0.0,1.0,1.0,2878.0,0.7158623,0.7177213,0.0,1.0
0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.43145669,0.8490804,0.0,1.0
0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.9775692,0.9256626,0.0,0.0
1.0,3.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.9670628,0.8572567,0.0,0.0
0.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.9111613,0.86689633,0.0,0.0
0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.9438176,0.9847706,0.0,0.0
0.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.93613154,0.88188016,0.0,0.0
0.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.9787959,0.85078436,0.0,0.0
1.0,0.0,3.0,3.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,1.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.92951953,0.94904214,0.0,0.0
1.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.92372805,0.90029657,0.0,0.0
1.0,1.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.9391823,0.9717549,0.0,0.0
0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.91989183,0.85176665,0.0,0.0
1.0,3.0,8.0,10.0,1.0,0.0,1.0,1.0,3446.0,0.9306302,0.91451156,0.0,1.0
0.0,3.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.93667537,0.9052101,0.0,0.0
1.0,1.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.8051809,0.9469375,0.0,0.0
0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.9421177,0.97558784,0.0,0.0
0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.9258124,0.9735458,0.0,0.0
14.0,14.0,92.0,193.0,1.0,1.0,0.0,0.0,0.0,0.1018878,0.29621714,0.0,1.0
1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
3.0,8.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.30642623,0.8103406,1.0,1.0
1.0,1.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.9673485,0.9304869,0.0,0.0
1.0,2.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.8282265,0.87034756,0.0,0.0
2.0,0.0,7.0,9.0,1.0,0.0,1.0,1.0,3835.0,0.9306326,0.77606,0.0,1.0
0.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.8785788,0.9513788,0.0,0.0
5.0,38.0,92.0,105.0,1.0,1.0,1.0,0.0,0.0,0.07502338,0.17592512,0.0,1.0
1.0,3.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.6206256,0.30350825,0.0,1.0
1.0,2.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.8300597,0.8711887,0.0,0.0
0.0,1.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.9167837,0.87053883,0.0,0.0
1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.9108957,0.873831,0.0,0.0
0.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.9247903,0.9169537,0.0,0.0
1.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.9437697,0.944113,0.0,0.0
1.0,4.0,5.0,7.0,1.0,0.0,1.0,1.0,3525.0,0.8495327,0.83642936,0.0,1.0
1.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.8599909,0.9054469,0.0,0.0
6.0,26.0,59.0,73.0,1.0,1.0,1.0,0.0,0.0,0.25224084,0.12900835,0.0,1.0
15.0,15.0,31.0,160.0,1.0,0.0,1.0,0.0,0.0,0.10281483,0.25019717,0.0,1.0
0.0,0.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.8196853,0.96200705,0.0,0.0
3.0,8.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.4319712,0.3122974,1.0,1.0
0.0,1.0,1.0,4.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.9220092,0.8634225,0.0,0.0
0.0,1.0,3.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.86710995,0.89345765,0.0,0.0
1.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.9614916,0.94197047,0.0,0.0
0.0,0.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.87727845,0.9233396,0.0,0.0
14.0,28.0,89.0,155.0,1.0,0.0,1.0,0.0,0.0,0.13615344,0.19879448,0.0,1.0
0.0,3.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.91035295,0.9101835,0.0,0.0
0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.94386476,0.97541636,0.0,0.0
1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.80432016,0.909799,0.0,0.0
0.0,1.0,4.0,11.0,1.0,0.0,1.0,1.0,2102.0,0.82805556,0.84885156,0.0,1.0
1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9650086,0.9028353,0.0,0.0
0.0,3.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.93153125,0.8705961,0.0,0.0
1.0,2.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.92324287,0.9873147,0.0,0.0
0.0,1.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8069193,0.9064525,0.0,0.0
14.0,21.0,62.0,89.0,1.0,1.0,0.0,0.0,0.0,0.22933872,0.21625102,0.0,1.0
1.0,2.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,0.7893544,0.3581384,0.0,1.0
1.0,2.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.8474282,0.9836467,0.0,0.0
1.0,3.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.97022545,0.9182613,0.0,0.0
10.0,37.0,52.0,119.0,1.0,0.0,0.0,0.0,0.0,0.18745832,0.05047775,0.0,1.0
0.0,0.0,1.0,3.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
14.0,22.0,35.0,57.0,1.0,0.0,0.0,0.0,0.0,0.2871367,0.24275559,0.0,1.0
1.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.827264,0.9763994,0.0,0.0
1.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.81644666,0.9516558,0.0,0.0
1.0,3.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.96454024,0.89129794,0.0,0.0
0.0,5.0,3.0,13.0,1.0,0.0,1.0,1.0,3479.0,0.7594148,0.8975093,0.0,1.0
1.0,5.0,2.0,9.0,1.0,0.0,1.0,1.0,3650.0,0.7273079,0.9375566,0.0,1.0
0.0,1.0,4.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,0.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.8427807,0.9460761,0.0,0.0
1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.9325912,0.9607075,0.0,0.0
7.0,24.0,61.0,150.0,1.0,1.0,1.0,0.0,0.0,0.2241551,0.17736006,0.0,1.0
0.0,1.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.8572408,0.9533347,0.0,0.0
6.0,29.0,75.0,180.0,1.0,0.0,1.0,0.0,0.0,0.13657919,0.23549691,0.0,1.0
8.0,40.0,88.0,73.0,1.0,1.0,1.0,0.0,0.0,0.22292936,0.27679062,0.0,1.0
0.0,1.0,3.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
11.0,14.0,59.0,85.0,1.0,1.0,0.0,0.0,0.0,0.06106198,0.12548448,0.0,1.0
1.0,4.0,9.0,20.0,1.0,0.0,0.0,0.0,0.0,0.44658983,0.5768937,1.0,0.0
1.0,3.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.81873316,0.8724438,0.0,0.0
1.0,2.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.89302105,0.86328894,0.0,0.0
1.0,3.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.92304754,0.94706476,0.0,0.0
0.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.9013924,0.9354447,0.0,0.0
0.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.9423277,0.9092188,0.0,0.0
1.0,1.0,3.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,1.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.90801483,0.8546006,0.0,0.0
1.0,1.0,0.0,4.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.92541736,0.8946473,0.0,0.0
0.0,2.0,2.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,0.0,3.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
12.0,30.0,77.0,162.0,1.0,0.0,1.0,0.0,0.0,0.2559713,0.27245823,0.0,1.0
2.0,3.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.41302565,0.87228775,1.0,1.0
0.0,1.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.9444081,0.86057824,0.0,0.0
12.0,19.0,33.0,50.0,1.0,0.0,1.0,0.0,0.0,0.12504235,0.2101388,0.0,1.0
1.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.9160235,0.9481859,0.0,0.0
15.0,18.0,76.0,53.0,1.0,0.0,1.0,0.0,0.0,0.2937418,0.07721327,0.0,1.0
2.0,0.0,6.0,22.0,1.0,0.0,1.0,1.0,2754.0,0.8315325,0.71999747,0.0,1.0
0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.91504914,0.8644353,0.0,0.0
0.0,1.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.9298198,0.968159,0.0,0.0
0.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.9021701,0.9595213,0.0,0.0
3.0,0.0,2.0,9.0,1.0,1.0,1.0,0.0,0.0,0.86085063,0.63038653,1.0,1.0
1.0,0.0,13.0,15.0,1.0,1.0,0.0,0.0,0.0,0.6849259,0.50800765,1.0,1.0
1.0,1.0,1.0,4.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,1.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.97142786,0.9860442,0.0,0.0
0.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.82796913,0.9757097,0.0,0.0
0.0,0.0,5.0,10.0,1.0,1.0,1.0,0.0,0.0,0.5184553,0.48672056,1.0,1.0
1.0,3.0,2.0,7.0,1.0,0.0,1.0,1.0,3246.0,0.8299579,0.9069387,0.0,1.0
2.0,6.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.840348,0.49753734,1.0,0.0
0.0,0.0,2.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.84282297,0.85576123,0.0,0.0
1.0,2.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.8702933,0.9612053,0.0,0.0
1.0,3.0,4.0,11.0,1.0,0.0,1.0,1.0,1767.0,0.8490864,0.8808439,0.0,1.0
0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.95215935,0.940287,0.0,0.0
8.0,31.0,74.0,192.0,1.0,1.0,1.0,0.0,0.0,0.18853596,0.092742294,0.0,1.0
0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.809005,0.85156965,0.0,0.0
8.0,21.0,80.0,63.0,1.0,1.0,0.0,0.0,0.0,0.07566588,0.26190737,0.0,1.0
0.0,1.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.84776586,0.924304,0.0,0.0
1.0,1.0,0.0,2.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,4.0,8.0,22.0,1.0,0.0,1.0,1.0,2245.0,0.7839581,0.8656098,0.0,1.0
1.0,2.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8702768,0.8895257,0.0,0.0
2.0,6.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.31810337,0.34353018,1.0,0.0
1.0,0.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.8973202,0.88406986,0.0,0.0
5.0,36.0,65.0,82.0,1.0,0.0,0.0,0.0,0.0,0.18699183,0.05039096,0.0,1.0
1.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.84864473,0.94455564,0.0,0.0
1.0,2.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8096277,0.9244432,0.0,0.0
1.0,1.0,4.0,2.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
2.0,4.0,3.0,8.0,1.0,0.0,1.0,1.0,2501.0,0.8488885,0.9297169,0.0,1.0
1.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.8194071,0.96102774,0.0,0.0
0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.9022161,0.98564833,0.0,0.0
1.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.9649142,0.8534626,0.0,0.0
1.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.91360897,0.97893006,0.0,0.0
1.0,1.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.82638496,0.86314744,0.0,0.0
10.0,29.0,88.0,101.0,1.0,1.0,0.0,0.0,0.0,0.097211845,0.08707095,0.0,1.0
1.0,0.0,5.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,2.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.82290006,0.9382473,0.0,0.0
1.0,2.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.92537534,0.8997671,0.0,0.0
11.0,34.0,100.0,170.0,1.0,0.0,0.0,0.0,0.0,0.22008549,0.19895361,0.0,1.0
1.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.8691932,0.9393305,0.0,0.0
1.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.89536893,0.93673193,0.0,0.0
1.0,5.0,11.0,15.0,1.0,0.0,1.0,0.0,0.0,0.82384646,0.7837621,0.0,0.0
0.0,1.0,5.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
0.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.86674833,0.94788563,0.0,0.0
0.0,2.0,0.0,2.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,2.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.9726187,0.895984,0.0,0.0
1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.8775093,0.9893137,0.0,0.0
1.0,2.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
3.0,2.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,0.31009075,0.5971613,1.0,1.0
3.0,5.0,15.0,12.0,1.0,1.0,0.0,0.0,0.0,0.5081203,0.701926,0.0,1.0
1.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.9585525,0.9530065,0.0,0.0
1.0,1.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.895483,0.98360693,0.0,0.0
10.0,29.0,60.0,107.0,1.0,0.0,1.0,0.0,0.0,0.2873088,0.28734097,0.0,1.0
0.0,3.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.94531846,0.9063997,0.0,0.0
0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.89604187,0.89085805,0.0,0.0
0.0,2.0,2.0,10.0,1.0,1.0,1.0,0.0,0.0,0.6737901,0.7174599,0.0,1.0
14.0,29.0,48.0,82.0,1.0,1.0,1.0,0.0,0.0,0.106891006,0.25095725,0.0,1.0
1.0,1.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.8502468,0.98181677,0.0,0.0
0.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.9052125,0.962906,0.0,0.0
0.0,3.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.89528,0.9166462,0.0,0.0
0.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.9594636,0.89220345,0.0,0.0
1.0,1.0,9.0,6.0,1.0,0.0,1.0,1.0,2404.0,0.9444251,0.98053026,0.0,1.0
0.0,1.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0,0.7664024,0.84445846,1.0,1.0
2.0,5.0,7.0,12.0,1.0,0.0,1.0,1.0,1717.0,0.6294164,0.72742605,0.0,1.0
0.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.91046935,0.9261905,0.0,0.0
2.0,4.0,5.0,24.0,1.0,0.0,1.0,1.0,4076.0,0.92870706,0.943418,0.0,1.0
10.0,35.0,38.0,187.0,1.0,1.0,0.0,0.0,0.0,0.18101744,0.17438729,0.0,1.0
3.0,8.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,0.3839585,0.55331445,0.0,1.0
14.0,21.0,34.0,50.0,1.0,1.0,0.0,0.0,0.0,0.059753433,0.23782733,0.0,1.0
5.0,30.0,65.0,58.0,1.0,1.0,1.0,0.0,0.0,0.149607,0.23149313,0.0,1.0
0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.87248534,0.8681303,0.0,0.0
0.0,4.0,7.0,20.0,0.0,1.0,1.0,0.0,0.0,0.552078,0.74262553,0.0,1.0
1.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.9569815,0.8531538,0.0,0.0
0.0,3.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.9322774,0.9386063,0.0,0.0
0.0,2.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.8441291,0.9833658,0.0,0.0
0.0,1.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.9600391,0.8816709,0.0,0.0
0.0,7.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.5202306,0.3799913,1.0,0.0
1.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.86035144,0.8885948,0.0,0.0
2.0,1.0,4.0,21.0,1.0,0.0,1.0,1.0,2969.0,0.82579887,0.9431078,0.0,1.0
1.0,4.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0,0.7611667,0.39635527,1.0,1.0
0.0,1.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.85931146,0.9451873,0.0,0.0
0.0,1.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.81369436,0.8826811,0.0,0.0
0.0,2.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.9276699,0.88774586,0.0,0.0
1.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.96510845,0.8829324,0.0,0.0
1.0,3.0,10.0,11.0,1.0,0.0,1.0,1.0,1764.0,0.85256547,0.73505104,0.0,1.0
0.0,3.0,1.0,21.0,1.0,0.0,1.0,1.0,1501.0,0.7417319,0.7794847,0.0,1.0
7.0,24.0,87.0,69.0,1.0,0.0,0.0,0.0,0.0,0.17040439,0.10802978,0.0,1.0
1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
2.0,1.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0,0.56769913,0.43930843,0.0,1.0
11.0,20.0,73.0,63.0,1.0,0.0,0.0,0.0,0.0,0.07804138,0.1830665,0.0,1.0
0.0,2.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.89155024,0.968605,0.0,0.0
0.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.92533356,0.98997545,0.0,0.0
